Title,GameURL,ThumbnailURL,Category,Type,Description
space-megaforce,/roms/space-megaforce.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSD27XG0cSzPnpVZu0DVx7U3dzhOh2G99cihKAnIpkObK-qjjikmBX0J6EVQ2s&s,Genre,Emulator,"Shoot 'em up. 
Developer|Compile. 
Release Date|1992. 
Platforms|Super Nintendo Entertainment System."
spankys-quest,/roms/spankys-quest.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8Uc21v-ej1yZLTCmsafd9P728M7mmws-1oV16gXbk_xMu4IpVIpVMQDsh7dA&s,Category,Emulator,"Platformer
Description|Spanky the monkey collects fruit weapons to defeat enemies."
sparkster,/roms/sparkster.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnsb2odwbZQF80u-iTgTmnRgYXaH1GdulPMYrtr74hucarIobJrfAH2-rS4yc&s,Category,Emulator,"Action Platformer.
Description|Sparkster is a rocket knight on a quest to defeat the evil empire."
speed-racer,/roms/speed-racer.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkY1xGQ0EI7y2eU_SoHWPQIBKsJEaBRx2VwAUiMxQ_70zE5QrsrIbvq2zqyV4&s,Racing,Emulator,"Based on the movie, players race in extreme tracks with power-ups and boosters."
speedball-2---brutal-deluxe,/roms/speedball-2---brutal-deluxe.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLPrdS5Zt91UzXuhZ3nanEhNOS_IdCfB4fH9k8QqzzC9Rzk55ZvOEbuy487z0&s,Category,Emulator,"Sports
Description|Futuristic violent sports game with fast paced action and team management."
spider-man---mysterios-menace,/roms/spider-man---mysterios-menace.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRElS4MlvtV28OMO8as9I3p-_6Jd89ETF15tvGOvPkbsoHEiqCW2vgSzxur7pQ&s,Genre,Emulator,"Action-Adventure.
Developer|Vicarious Visions.
Release Date|October 8, 2001.
Publisher|Activision.
Platforms|Game Boy Advance."
spider-man---venom---maximum-carnage,/roms/spider-man---venom---maximum-carnage.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTYWps1vbixb5zTdqDDXatGK895zvbVPG4s-QTICqBJfxgPA7nCZRNCOKFCTg&s,Category,Emulator,Beat 'em up game starring Spider-Man and Venom against Carnage.
spindizzy-worlds,/roms/spindizzy-worlds.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmdySyBUu5A_MTjVVASSxA8UVEC6eMwDnHRlo3JsoVD0dL6gxxldPdaGvfZe4&s,Puzzle,Emulator,Control a spinning top to navigate platform-filled levels in a gravity-defying world.
splatter-house---super-deformed,/roms/splatter-house---super-deformed.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlVloS5VydGFB-uK8apj9Sq2YoHsKEx3kCN0sud-J18NZNG2C5_bX4pmLVPPs&s,Category,Emulator,"Unknown
Description|Unknown"
splatterhouse-2,/roms/splatterhouse-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUq6jfoyCPdfu5Ccc86a71h3MFxdw9CYQWeR7JlbyfqsdwVnZJb_K4KcOSQRU&s,Category,Emulator,"Horror
Platform|Sega Genesis
Description|Rick Taylor fights through hellish levels to rescue his girlfriend Jennifer."
splatterhouse-3,/roms/splatterhouse-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHzNxFJUInu-JuGavzZfciIoaazksBcKp2Ii8iA03rnRTmulB9TWl6tnlOKHo&s,Category,Emulator,Beat 'em up horror game. Play as Rick to save his family from a haunted mansion.
spot---the-video-game,/roms/spot---the-video-game.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ84qqHDhLVO_kSHhko5fY5gp6nJt_KvutKuN-J4Dty4o2_foQv3gGGKj6Npj4&s,Puzzle,Emulator,Help Spot find his kidnapped friends by solving puzzles.
spyro---attack-of-the-rhynocs,/roms/spyro---attack-of-the-rhynocs.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3zJbSCcuU3TsvduOQwu3BjC36Xu3-HnCCbd_ezYYGTuugxE_tHEsf0PUH57o&s,Category,Emulator,"Adventure
Description|Spyro defeats rhynocs and searches for collectibles in various worlds."
spyro---season-of-ice,/roms/spyro---season-of-ice.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxKGYHnQrxAC_fWpgXMiaZCcNX7H9pMP5jL3Ulws22RzdyrFAmHzMzvfAsmA&s,Category,Emulator,"Action-Adventure
Platform|Game Boy Advance
Description|Spyro must save the fairies from Grendor in this handheld adventure."
spyro-2---season-of-flame,/roms/spyro-2---season-of-flame.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfo-IrB-rz9KL6KWZbqcDGo2wm8YFJfNUZ2kxe7zS5sW4Ki6E8rPswSzyNXw&s,Category,Emulator,"Adventure
Platform|Game Boy Advance
Developer|Digital Eclipse
Synopsis|Spyro must recover stolen fireflies to protect Dragon Realms."
star-fox-2,/roms/star-fox-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7xsU7n1UE3z8B8hcFDTs5DkRD4Ec6OQFHqcsSQGPBVzNUapvp0CvHvmRSuLE&s,Category,Emulator,"Sequel to Star Fox, players control team of pilots to fight Andross."
star-fox,/roms/star-fox.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWIXeVKj6opexUHBkdpZUEcdfjg1RvxeNp2zYnL8bTS0CVNYY8V8xfGG8fNrw&s,Genre,Emulator,"Sci-fi shooter with anthropomorphic animals fighting against evil forces in space battles.
Developer|Nintendo EAD and Argonaut Software.
Platforms|Super Nintendo, Nintendo 64, GameCube, Wii U.
Release Date|First released in 1993 for Super Nintendo.
Notable Characters|Fox McCloud, Falco Lombardi, Peppy Hare, Slippy Toad."
star-ocean,/roms/star-ocean.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQe2JSHR_wpSKlErL7J-AT1iB7wLqt-qB8ChsGvTA0_1vvZs6yZ0nS3Y_8Y1No&s,RPG,Emulator,"Exploring a vast universe, players battle aliens and save planets from destruction."
star-wars,/roms/star-wars.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuw6b64QVjt_eRz4TJgtPM7u0GZbstycRsU80zHOueDEgedWU5yggzM5IL_QM&s,Category,Emulator,"Description
Action-Adventure|Explore the galaxy, battle with lightsabers, and use the force to defeat the empire."
startropics,/roms/startropics.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2cwUgjkUYn2zyc6-8XvTbgW9A0QT2aI_elzCSWnHQ4Iw7HHFBAnahEoHMHd4&s,Category,Emulator,"Action-adventure
Description|Player controls Mike Jones on a quest to rescue his missing uncle on a tropical island."
steel-empire,/roms/steel-empire.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmBLgfyx1C7cDtC8A0v182HSGGo5B1KroadEpGJKOUDZv6ZvEAj9NLBnsEwb4&s,Category,Emulator,"Description
Genre|Shoot 'em up game set in a steampunk world.
Platforms|Nintendo 3DS, Steam, Sega Genesis.
Developer|Edia Co.
Publisher|Hot-B.
Release Date|1992."
street-fighter-alpha-2,/roms/street-fighter-alpha-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdD5fJOhBql1_qf_WjLT72sawo_V4f5_rb18Aqj2VjWtWD4Xsg8rZEJmA3P4I&s,Genre,Emulator,Fighting game featuring iconic characters with special moves and combos.
street-fighter-alpha-3,/roms/street-fighter-alpha-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAITHIWA5aPH0nhSKtutoOYt_QDhnKFTRaZ99_G0-Zg20xgMEovmMbgKS3Qg&s,Category,Emulator,"Fighting
Developer|Capcom
Publisher|Capcom
Platform|Arcade, PlayStation, Sega Dreamcast
Release Date|1998
Gameplay|2D, combo-based
Characters|Over 30 playable fighters"
street-fighter-ii-turbo,/roms/street-fighter-ii-turbo.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSf5ID9nt1waHQYAbvcKIYIYPDwzSqVyjiYJ2pE52AKkUyTwqAk8GDrEw8hDR0&s,Category,Emulator,"Fighting
Description|Characters fight in duels using special moves and combos."
streets-of-rage-2,/roms/streets-of-rage-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8MCPlJr5VNhJEFc9WjCHZJ9yiSbpex2AISqWqSP38QcTyPoxocNmwWkwFlA&s,Genre,Emulator,Beat 'em up classic featuring 4 characters fighting through city streets to defeat Mr. X.
streets-of-rage-3,/roms/streets-of-rage-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTnN-9ez8yl5CKmQIpDul6ggWyP0EPbGSxIYkTzTTe-9ihevF9EJ-wpvoR&s,Category,Emulator,"Action Game
Release Date|March 2, 1994
Developer|Sega
Publisher|Sega
Platforms|Sega Genesis
Description|Players fight through the city streets to defeat Mr. X and his robot army."
strider,/roms/strider.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNJYG108ZsM8uulBmXqpFd6WmBEGbKvcAgw2j3Hd3rvkkuRcpHugM9dwyY1A&s,Action-adventure,Emulator,Ninja Strider Hiryu battles through futuristic setting to defeat evil Grandmaster.
strike-gunner-s-t-g,/roms/strike-gunner-s-t-g.md,,Retro Game,Emulator,
stunt-race-fx,/roms/stunt-race-fx.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPIt4JVcH3DpU28VDwoEoPZa2Dr_KsM_SNB1-APt8Ud2pm9uYO2BKyB7W9nA&s,Racing,Emulator,"3D racing game on SNES with unique physics, graphics, and stunt tracks."
sub-terrania,/roms/sub-terrania.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9e9rjDXM4iViubY02KpGLYzxi_XnkKsUpBIJ8rQEFMPiG3tpV1jvNoDPDeQ&s,Genre,Emulator,"Action
Release Date|1993
Developer|Zyrinx
Publisher|Sega
Gameplay|Pilot a ship through underground caverns to complete missions and defeat enemies."
summon-night---swordcraft-story-2,/roms/summon-night---swordcraft-story-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9o_45Dmwu5K2iiIstHGgvYA3ZsG8GCmuh534Rbt_RTtPYBWO3YyvE0BQyig&s,Category,Emulator,"Action RPG
Platforms|Game Boy Advance
Developer|Flight-Plan
Publisher|Atlus
Release Date|2004
Description|Craft weapons, build relationships, and battle in a top-down action RPG."
summon-night---swordcraft-story,/roms/summon-night---swordcraft-story.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsKst3Jw-lCnN86nKXHvAOwB04mJ05LMoU3ZSn7JYqpnHPn8EAiXFS2o-ukg&s,Category,Emulator,"RPG
Description|Craft weapons, team up with spirits, and fight in tournaments to become a master blacksmith."
sunset-riders,/roms/sunset-riders.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb8HIcFuse9f01qdBe2r0W8GgWdB_EKrcCoXm9L_8cE8uIe7RTo_Yb1TjPvA&s,Genre,Emulator,"Run-and-gun western shooter with four unique characters, released for arcade and home consoles in 1991."
super-adventure-island-ii,/roms/super-adventure-island-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBgMyCZeMKFgQzRlzQlamMxUUAp9Mdt5tKWVgqxD0Q-smMmpkg3QRNeyeySw&s,Category,Emulator,"Platformer
Description|Master Higgins goes on an adventure to save his princess from the evil wizard."
super-adventure-island,/roms/super-adventure-island.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtl_sszc52JShKwQnpkQZ8EWsL9mUK0ekhuL5gR3A4WtQL7Db0Kja-llg6mg&s,Category,Emulator,"Platformer
Description|Master Higgins embarks on a tropical adventure to rescue Princess Leilani."
super-bomberman-2,/roms/super-bomberman-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5HvZxTkDAU8uJ6lQRa1iVGQdr7XBYmLGKnpzsayAigulz8Mtl5h29AUirGX4&s,Category,Emulator,"Action
Description|Bomberman battles enemies across multiple levels, using bombs to clear obstacles."
super-bomberman-3,/roms/super-bomberman-3.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb70CKjNbyV8Bj5drW_m07qlkanPgTnsKTkDvyDp-o1LUkgWuFWMOSvl2A1w&s,Category,Emulator,"Puzzle
Developer|Hudson Soft
Publisher|Konami
Release Date|1995
Description|Bomberman battles enemies in grid-based levels using bombs."
super-bomberman,/roms/super-bomberman.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR03qVr2maG74BHKpiX63BqVaJy9zWL8_iMsognhk6rY8Sq3GEikA-60V7po4Y&s,Category,Emulator,"Description
Genre|Action
Developer|Konami
Year Released|1993
Platforms|SNES, Sega Genesis
Players|1-4"
super-bonk,/roms/super-bonk.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzXg1zOAX018fcAHtneJ7LcSt9foBfZGO2qqe8unyMSO5Osh93-3IApVrdM0w&s,Platformer,Emulator,Super Bonk navigates through different worlds to save Earth from alien invasion.
super-bowling,/roms/super-bowling.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2rVt4T-7dqTwTJu7X6Ne1lDgKNbREyn0sqF-lgGSWtPyXzMRJ8apGgYyRWA8&s,Sports,Emulator,Compete in various bowling alleys with unique challenges and options for customizing your own ball.
super-buster-bros,/roms/super-buster-bros.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuFCoEIqxUJvIlWiWdLuPkkm2Y53mIuxzoujYnX3oftsVjcFNJPBdeXc_gLp0&s,Category,Emulator,"Arcade Shooter
Description|Players use a harpoon to pop bouncing bubbles."
super-c,/roms/super-c.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMOG3kJyoTB4LTcrJjxdu6fDi7dSL4s7E-0hsACNvXPAvh3YZ8VoAVMk3VZXw&s,Category,Emulator,"Run and gun
Description|Players fight through levels with various weapons to defeat aliens and save the world."
super-castlevania-iv,/roms/super-castlevania-iv.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM8T_bVkZtDocDFkfSpu_f4QWvxkIITa1C7nRX3VigVchC-T88yWpx0bpPoA&s,Genre,Emulator,Action-platformer where Simon Belmont fights his way through Dracula's castle.
super-dodge-ball,/roms/super-dodge-ball.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlw_eYfqJXg-PGYKN7YetfUSO7AmZSzZadlyzQeiHOU8Tqptl4jEp2WuzR-g&s,Sports,Emulator,Players throw dodgeballs at opponents to knock them out in this arcade classic.
super-double-dragon,/roms/super-double-dragon.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-6OpVlcEFAX5HBtheynF_pCUOJZCdZ1mBX8zKxW_9RSiNNn5gkg_YS_3-DyA&s,Category,Emulator,Action beat 'em up with martial arts characters.
super-famicom-wars,/roms/super-famicom-wars.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8Q9b93eO03I_hoOu-44jToxh8F4M8NLuPJqA8RRI5UOtrcDYTn6VVUXd6zQ&s,Category,Emulator,Turn-based strategy game starring Advance Wars characters from the Super Famicom era.
super-fantasy-zone,/roms/super-fantasy-zone.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThshrb8qhfSkkX7dO7jkSf1dBzpLQVzcwyiyy4oEqnKA2ea8BS9SjXa72Odg&s,Shooter,Emulator,"Pilot a spaceship to defeat enemies in colorful, fantasy worlds."
super-ghouls-n-ghosts,/roms/super-ghouls-n-ghosts.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMNlnP47b0ce9Usng77iwOZwmznHdlUt9PFprJVNr-xiXEWSs0JnoBvhhruPw&s,Category,Emulator,Action Platformer. Description|Challenge-filled game where Arthur battles through levels to save Princess Prin Prin.
super-mario-advance-2---super-mario-world,/roms/super-mario-advance-2---super-mario-world.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVzkxwrBFO9pgoAneNwZXty6njnNEKDybvic6FKSKc3_UboEDylf1rYD80Qt8&s,Category,Emulator,"Platformer
Description|Mario races to save Princess Peach from Bowser's clutches with the help of his dinosaur friend, Yoshi."
super-mario-advance-3---yoshis-island,/roms/super-mario-advance-3---yoshis-island.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7tWRcx8YhmBfGaaMp715I0XVcsdQm9Ep8nPW3wU2ju3QMW_ltnS0yHTLAw1U&s,Category,Emulator,"Platformer
Description|Yoshi helps baby Mario rescue his brother from Baby Bowser's minions."
super-mario-advance-4---super-mario-bros-3,/roms/super-mario-advance-4---super-mario-bros-3.md,,Retro Game,Emulator,
super-mario-advance,/roms/super-mario-advance.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCvSAzQbHy562CU8gLdaYk4VXbyzS9AV5t8wUoe-wbJFPRxbDTFxd8-Tl5BG8&s,Category,Emulator,"Platformer
Description|Remake of 'Super Mario Bros 2', includes new features like multiplayer and voice acting."
super-mario-all-stars,/roms/super-mario-all-stars.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNUMIkwC1nXW643y35DrP_w-eoh85EQ1Eoernd2Eu08EmHojTzttY6PjZ6BsA&s,Category,Emulator,"Description
Platformer|Remastered collection of classic Mario games with updated graphics and sound."
super-mario-bros-2,/roms/super-mario-bros-2.md,,Retro Game,Emulator,
super-mario-bros-3,/roms/super-mario-bros-3.md,,Retro Game,Emulator,
super-mario-bros,/roms/super-mario-bros.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJEJgkNxoD49IzCW-d_703pWG3C0t1uHmT0-yopsewZkSSNqhb3vF9U1-ik5k&s,Platformer,Emulator,Mario and Luigi must defeat Bowser to save the Mushroom Kingdom.
super-mario-kart,/roms/super-mario-kart.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6n4LqFkolz4_-Q-flmRmOWlgxOZ3Aapa981g0SrnX8eHmm7ejNeDempRsX9Q&s,Genre,Emulator,Racing game featuring characters from the Mario universe.
super-mario-rpg---legend-of-the-seven-stars,/roms/super-mario-rpg---legend-of-the-seven-stars.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL3M74io5MsiILNUMoz4zP244BrUJwFFJPe8mfof0iLdAgFzpzc2BckTBU7A&s,Category,Emulator,"RPG
Description|Mario teams up with new characters to battle against Smithy and save Princess Toadstool."
super-mario-world-2---yoshis-island,/roms/super-mario-world-2---yoshis-island.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxYXIk2v_qhnWhfONV2HNITsF8xjB4a0yb9k5ZRLeHrjzMPuqtl-2d9n9_tnk&s,Category,Emulator,"Description
Platformer|Yoshi must rescue baby Mario and defeat Kamek to save his friends."
super-mario-world,/roms/super-mario-world.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4t4MiVvrYAOcwBXIorGVta1TZL6TAy7eqXTwq4ENF4-P-Rh41msAkKeZU5Gs&s,Category,Emulator,"Description
Platformer|Mario embarks on a journey to rescue Princess Peach from Bowser's clutches."
super-metroid,/roms/super-metroid.md,,Genre,Emulator,"Action-adventure side-scroller with exploration and shooting elements.
Release Date|March 19, 1994.
Publisher|Nintendo.
Developer|Nintendo R&D1."
super-monkey-ball-jr,/roms/super-monkey-ball-jr.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPlExAFUELFzJ7QizvP4oJc63fw3IVWHBxK97mmBHr0xzqDpYCwRV45mh8sxo&s,Category,Emulator,"Arcade
Description|Guide a monkey in a ball through obstacle courses."
super-morph,/roms/super-morph.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXNlJamgamTlx5MP-3ZS6R0o-M_KlSMzg3jG8hU89D5BJE_8K7hfgBXCmLaw&s,Category,Emulator,"Action Platformer
Description|Guide your character through challenging levels using shape-shifting abilities."
super-ninja-boy,/roms/super-ninja-boy.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTz4kYCFFQtMp3z7qlhHOTBjNs4qDIkFbPN9r2qJLjbAHi_qjXhX14gnQH2ahI&s,Category,Emulator,"RPG
Description|Jack and Ryu embark on a quest to save the world from an evil emperor."
super-off-road,/roms/super-off-road.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQILxS9JHh0sZL87luy3Hz6FNt67mHMQ7ID9v_-7BJ-diuLrldELmfh5IsiMA&s,Racing,Emulator,Compete in off-road races with upgrades and power-ups.
super-punch-out,/roms/super-punch-out.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNYvTP-j-jU2WESOSFfCc2xUUyVUAGucuDWQie8JjO5GfZca8p5IdzccwT3Q&s,Category,Emulator,"Boxing game with unique opponents and knockout punches.
Platform|Super Nintendo Entertainment System."
super-puzzle-fighter-ii,/roms/super-puzzle-fighter-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHjKASZ-J5Di6QVJumvTTBatdQJ-x1hVWsp1waZK-Gt_y-sLrGCbSoi0c6RC8&s,Puzzle,Emulator,Match colored gems to defeat opponents in a fast-paced battle.
super-r-type,/roms/super-r-type.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOkgHjp9Xy7ZIoFwWXh5klaq9GGAEj8wZ-X5G3HiFCvTcvwYzl8Lhv4xWs9s8&s,Shooter,Emulator,Vertical scrolling shooter where the player controls a futuristic spacecraft to battle alien forces.
super-robot-taisen---original-generation-2,/roms/super-robot-taisen---original-generation-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVRxnFjRNgsnVN5YDk-zYXz5VZC-FGI78_3IF36hFfFqcABbGDwsJqumWAHA&s,Category,Emulator,"Strategy
Description|Pilot mechs in turn-based battles to save the world from alien invaders."
super-robot-taisen---original-generation,/roms/super-robot-taisen---original-generation.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZeF4CHVpdTV06J-aYfTWomDNlCCDUmsUwsrlZmrt-yI2KteA6NJlcfFLQP34&s,Category,Emulator,Strategy RPG. Story follows humanity's fight against alien invaders with customizable robots.
super-robot-taisen-r,/roms/super-robot-taisen-r.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRr9rgJBuBSiHXQtMfOGXk5960h9hqaBnJdXNXTSqkTKu6oDliZAIvsCLOQBw&s,Category,Emulator,"Description
Platformer|Pilot giant robots to battle in intense tactical RPG gameplay."
super-smash-t-v,/roms/super-smash-t-v.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpYjnkXyeBVR9t_HcAeP2g9GDPJMzj__wC9PtBFL33xl7GWlaBqbecQsquPw&s,Category,Emulator,"Action Shooter
Description|Players navigate through various levels competing in a violent game show."
super-spike-vball,/roms/super-spike-vball.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT3OxNHMc-W0yXj4WNNHtmkc91out-6bYU0G89iVv8WDWl1mpvhHPIkGs_LKU&s,Sports,Emulator,Play beach volleyball in this 2-player action game from 1989.
super-spy-hunter,/roms/super-spy-hunter.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfkbPIKMEendvPvosX3aGIj-XdpZLglRQt6L3WWR3OOtEqJOU3vXB9Yuaakw&s,Genre,Emulator,Action Racing. Player controls a high-tech car to take down enemy vehicles.
super-star-wars---return-of-the-jedi,/roms/super-star-wars---return-of-the-jedi.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMo0ATunepVo-qi_0EiazEUii_094S0pZyTYGqWgaiAVOvkVctHaD8J-3OOdU&s,Category,Emulator,"Action Platformer. Description|Play as Luke, Leia, or Chewbacca to defeat the Empire and Darth Vader."
super-star-wars---the-empire-strikes-back,/roms/super-star-wars---the-empire-strikes-back.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPf2Nd0g1E7Hzb-WPejnUjoidZq8bcUmifcHimieXd0BDfIMsjm8QTioRnLJU&s,Category,Emulator,"Action Platformer. Description|Play as Luke Skywalker, Han Solo, or Chewbacca in this side-scrolling adventure."
super-star-wars,/roms/super-star-wars.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSkPn5u9o46G7QJjEucY08wXoKZJi4DwUdTHMfhNk-u4WJdONwR3CBl3LzIis&s,Category,Emulator,"Description
Platformer|Luke Skywalker battles through Tatooine to defeat the Empire and save Princess Leia."
super-street-fighter-ii-turbo---revival,/roms/super-street-fighter-ii-turbo---revival.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkHuouqWB7V-1Yutf2-kCZv-uO-TOu84q3ynZPsEmnv5gIW2be2px3gvnxnT0&s,Category,Emulator,"Fighting game.
Platform|Nintendo Game Boy Advance.
Release Date|2001.
Developer|Capcom.
Description|Classic Street Fighter action on the go."
super-street-fighter-ii,/roms/super-street-fighter-ii.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCM9p7H-ckIc-myZkvczgWn2K22ERohZC1n1BAw6ASJ7cAuf13nPSyeXPllg&s,Category,Emulator,"Fighting game. 
Platform|Multiple platforms. 
Developer|Capcom. 
Release Date|1993. 
Description|Classic fighting game with iconic characters and special moves."
super-tennis,/roms/super-tennis.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaEDUMNWwuobvaI7sp-KXWJo6_n_yvAjlFhQ7BjFzufHZb3F1ZpWRw-xA-hw&s,Category,Emulator,"Sports
Description|Compete in singles or doubles tennis matches."
super-turrican-2,/roms/super-turrican-2.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQsxm8NwAhiS1uQJSLoT1NfIqDLJO8HudUQ67Tup2yQNkfjmQn-ghG_WaF-rU&s,Platformer,Emulator,"Run, jump, and shoot through various levels to defeat enemies and bosses."
super-turrican,/roms/super-turrican.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwgM0EuujV00qQ2GFINH-2Xp_wzDrugV2pFmuFOdFPLY0aqlqBzcusxVfOfJs&s,Category,Emulator,"Shoot 'em up game.
Release Date|1993.
Developer|Factor 5.
Publisher|Ocean Software.
Platforms|Super Nintendo Entertainment System.
Gameplay|Side-scrolling action with power-ups."
swat-kats---the-radical-squadron,/roms/swat-kats---the-radical-squadron.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZRlCFckLZOkdnzXGzgWOkfQCEwNzWmhGonz80H0jN_LUTWBwG6zchKOMWtw&s,Category,Emulator,"Action-adventure
Release Date|1993
Developer|Tremblay Bros. Studios 
Publisher|Hanna-Barbera Home Video
Platforms|Super Nintendo Entertainment System, Sega Mega Drive/Genesis"
sweet-home,/roms/sweet-home.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSK47oKUxM17ZZCp0sNCHGCg6RxWB_sTSgdXXZCM20hgrYny13zp60v-xid2U8&s,Category,Emulator,"Horror RPG
Release Date|1989
Developer|Capcom
Description|Explore haunted mansion to uncover secrets and escape with your team alive."
sword-master,/roms/sword-master.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRclxSDqV8GJI5UEhP3ZBIwgmAZ2WY3aSqb4yZ73pjTDK8y8OZr3wZJjpAMZpE&s,Unknown,Emulator,Unknown
sword-of-mana,/roms/sword-of-mana.md,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVDLoKs7WJ-wYwuMtchfuaGVjXbs1dW1BlIz5xSO9mbh7vf-M9OMsJgq5RqA&s,Category,Emulator,RPG. Description|Classic fantasy RPG following hero/heroine to save the world.
